Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),PLENUM-1:Zone Mean Air Temperature [C](TimeStep),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Temperature [C](TimeStep),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Temperature [C](TimeStep),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Temperature [C](TimeStep),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Temperature [C](TimeStep),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Temperature [C](TimeStep),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE2-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE3-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE4-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE5-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),OCCUPY-1:Schedule Value [](TimeStep),HTG-SETP-SCH:Schedule Value [](TimeStep),CLG-SETP-SCH:Schedule Value [](TimeStep),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler NaturalGas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electricity Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly),Electricity:Facility [J](TimeStep) 
 07/23  23:15:00,,25.075000000000003,69.5,24.650383960903525,,22.38465432212508,,22.325623988950156,,22.336611113080313,,22.48819913174457,,21.99273669399275,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.6459716778158517,-0.6683505100780844,-0.6595488857327477,-0.627947935705215,-0.7223164014313339,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/23  23:30:00,,25.05,70.0,24.53419472721792,,22.33888735950295,,22.28230291415535,,22.29258102878041,,22.424205137122904,,21.946949720741475,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.6580141794438262,-0.6798249344078106,-0.6711516635173729,-0.6448421339373958,-0.7340745200419814,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/23  23:45:00,,25.025,70.5,24.422545470545032,,22.296875697738862,,22.242294459398707,,22.25249401834153,,22.365989995456804,,21.904507326295803,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.6691081222974588,-0.6904510753252326,-0.6817673279296278,-0.660241079482976,-0.7450046336735517,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/23  24:00:00,25.0375,25.0,71.0,24.31542394226432,12.90299130530168,22.258023134102956,12.470346285221375,22.205164097464863,11.969490502972679,22.21568406913637,12.382680493506387,22.31284276225584,11.869610823666502,21.865018944632276,13.769128299770648,24.4806370252327,0.0,0.0,22.319610128367465,15.840000000000002,0.0,22.26384636499227,6.840000000000001,0.0,22.27434255733466,15.840000000000002,0.0,22.39780925664503,6.840000000000001,0.0,21.927303171415574,29.640000000000004,0.0,0.0,0.0,0.0,0.0,475.0,-0.6793775689978659,-0.7003220212400387,-0.6915331874919601,-0.6743055085906674,-0.7552019869747633,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.584527780058083,8.584527780058083,0.0,0.0,57.50684303673223,0.0,8.584527780058083,0.0,24.59460770121221,0.00988581805049152,12.902990174817923,24.59460770121221,0.0,0.00988581805049152,13.0,82.0,0.0,0.0,0.0,7.22,0.0,25.0375,0.0,0.014939544870653944,11.5,25.0375,0.0,0.014939544870653944,4.5,427500.0 
 07/24  00:15:00,,24.9,71.75,24.212746461214927,,22.220450810429373,,22.17014285555767,,22.181095591832158,,22.263788749617976,,21.82821001085477,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.6894054514979385,-0.7096692286185735,-0.7007631029095506,-0.6873223707442974,-0.7647219304682779,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/24  00:30:00,,24.8,72.5,24.114364284021683,,22.183981441214375,,22.136882289990957,,22.148275964827942,,22.218103739245368,,21.793853126681554,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.6990371826734809,-0.7185336421119499,-0.7094997231027,-0.6994445637458413,-0.7736217970339637,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/24  00:45:00,,24.700000000000003,73.25,24.020049499422168,,22.14900223245992,,22.10530767893423,,22.117175036144932,,22.175826971480234,,21.76172815317173,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.7082497135845869,-0.7269432161611656,-0.717767068335403,-0.7106342967745437,-0.7819578725709341,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/24  01:00:00,24.75,24.6,74.0,23.92950644350016,12.894961789113355,22.11562939819524,12.46234419786203,22.07533620348356,11.961520000153413,22.087750719672613,12.374683784366713,22.136618457003188,11.861646615222758,21.731621206648114,13.761043955351706,24.069166672039735,0.0,0.0,22.167265970574725,15.840000000000002,0.0,22.121917256991605,6.840000000000001,0.0,22.133574328119412,15.840000000000002,0.0,22.198584479336688,6.840000000000001,0.0,21.778853124339044,29.640000000000004,0.0,0.0,0.0,0.0,0.0,475.0,-0.7170457754712255,-0.7349302261957182,-0.7255922568679061,-0.7210418263727038,-0.7897836157331057,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.584527780058083,8.584527780058083,0.0,0.0,57.50684303673223,0.0,8.584527780058083,0.0,24.165646046730775,0.00988581877662654,12.894961789113355,24.165646046730775,0.0,0.00988581877662654,13.0,82.0,0.0,0.0,0.0,7.22,0.0,24.75,0.0,0.015248931834268679,11.5,24.75,0.0,0.015248931834268679,4.5,427500.0 
 07/24  01:15:00,,24.525000000000002,74.75,23.842227716852133,,22.081235779471015,,22.04271514688531,,22.054660407698318,,22.095926357894086,,21.703318888626566,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.7262702351993879,-0.7438402457594478,-0.7346973930143997,-0.7320685315551957,-0.7971733895610659,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/24  01:30:00,,24.450000000000003,75.5,23.757852880079156,,22.045487444105817,,22.00777863662373,,22.0181641422909,,22.053951651050525,,21.676581145627864,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.7356768361726674,-0.7530683995522424,-0.7442936078237262,-0.743136715785368,-0.8041712381291233,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/24  01:45:00,,24.375,76.25,23.676162602999373,,22.009725868886918,,21.97209824423403,,21.980325039699167,,22.01215922183885,,21.651164602836726,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.7449785831100875,-0.7624219491376741,-0.7541242865219531,-0.7540891028937918,-0.8108360545055887,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/24  02:00:00,24.4125,24.3,77.0,23.597000397904917,12.8849196161289,21.974183671148044,12.452336350652512,21.93641051625646,11.951551539672627,21.942269407916253,12.364682949503273,21.971170659824903,11.851686034037762,21.626856595303135,13.750932751505765,23.718310899458896,0.0,0.0,22.027658190902947,15.840000000000002,0.0,21.989750635999883,6.840000000000001,0.0,21.99885474940116,15.840000000000002,0.0,22.03330197265209,6.840000000000001,0.0,21.664480308098575,29.640000000000004,0.0,0.0,0.0,0.0,0.0,475.0,-0.7542619367435771,-0.7717801087764952,-0.7640076635247396,-0.7648351231780568,-0.8172176898461708,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.584527780058083,8.584527780058083,0.0,0.0,57.50684303673223,0.0,8.584527780058083,0.0,23.801437410857705,0.009885818747081035,12.8849196161289,23.801437410857705,0.0,0.009885818747081035,13.0,82.0,0.0,0.0,0.0,7.22,0.0,24.4125,0.0,0.015577918899965492,11.5,24.4125,0.0,0.015577918899965492,4.5,427500.0 
 07/24  02:15:00,,24.225,77.5,23.520495713885737,,21.94291486517907,,21.905746840246383,,21.910519485367665,,21.935922267259198,,21.60351354005769,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.7621758067516456,-0.7795667069309017,-0.7718733756223923,-0.7738174105235718,-0.8233469294539405,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/24  02:30:00,,24.15,78.0,23.446649840604273,,21.91588158548238,,21.879811404270985,,21.885008363445582,,21.906009183153557,,21.58110443549534,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.7692551697966326,-0.786430705131749,-0.778552817795974,-0.7817190013306566,-0.8292339110627104,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/24  02:45:00,,24.075,78.5,23.375364652358826,,21.891139614259743,,21.85668212981457,,21.86313277388868,,21.87942271731073,,21.559668016317737,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.7758499318722383,-0.7926367777045477,-0.7844283385972112,-0.7888324946653725,-0.8348766278461638,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/24  03:00:00,24.1125,24.0,79.0,23.30695726745757,12.873665726763086,21.86808991982534,12.441120663116706,21.83542450608414,11.940380416361634,21.84341496012386,12.3534749358707,21.855163633579373,11.840523561012844,21.539356974689106,13.739601528923506,23.412366868576598,0.0,0.0,21.904506496186634,15.840000000000002,0.0,21.869416220104018,6.840000000000001,0.0,21.87551889570645,15.840000000000002,0.0,21.894129450325714,6.840000000000001,0.0,21.57091074163997,29.640000000000004,0.0,0.0,0.0,0.0,0.0,475.0,-0.7819443695321112,-0.7983262447855263,-0.7897185524947586,-0.7953093356410582,-0.8402002619133556,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.584527780058083,8.584527780058083,0.0,0.0,57.50684303673223,0.0,8.584527780058083,0.0,23.48487765118844,0.009885818748190472,12.873665726763086,23.48487765118844,0.0,0.009885818748190472,13.0,82.0,0.0,0.0,0.0,7.22,0.0,24.1125,0.0,0.015796504167338948,11.5,24.1125,0.0,0.015796504167338948,4.5,427500.0 
 07/24  03:15:00,,23.975,79.25,23.240868982221212,,21.845832880788258,,21.814717924566654,,21.823949516430357,,21.831852346185055,,21.52010687548695,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.7878262099245196,-0.8038686547219095,-0.7949662610616718,-0.8015360739179862,-0.8452027522825125,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/24  03:30:00,,23.95,79.5,23.176822091571545,,21.824366142323704,,21.794185849808233,,21.804225170236798,,21.809059791014956,,21.501820508317103,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.7934558677233691,-0.8093226805939397,-0.8002123274067919,-0.8075841988816538,-0.8499592483247999,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/24  03:45:00,,23.924999999999997,79.75,23.114816005983208,,21.803668139592098,,21.77382487338855,,21.784578604554593,,21.786730050896725,,21.484415002645907,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.7988923895711041,-0.8147149664952744,-0.8053922606702374,-0.8134944112658805,-0.8545139491301497,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/24  04:00:00,23.9375,23.9,80.0,23.05492670527025,12.870449131421505,21.783924613381384,12.43791510786757,21.754315914135482,11.937187409131315,21.765614567014964,12.350271657354087,21.765517678193472,11.837333348111041,21.467818046948356,13.736363074390942,23.146858446261554,0.0,0.0,21.814447944021364,15.840000000000002,0.0,21.784261140474726,6.840000000000001,0.0,21.794591964559178,15.840000000000002,0.0,21.798289966572554,6.840000000000001,0.0,21.493540108349578,29.640000000000004,0.0,0.0,0.0,0.0,0.0,475.0,-0.8040624175984258,-0.8198388313365537,-0.8103655506857909,-0.8190654582384234,-0.8588924442038065,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.584527780058083,8.584527780058083,0.0,0.0,57.50684303673223,0.0,8.584527780058083,0.0,23.209866086808383,0.009885818748151306,12.870449131421505,23.209866086808383,0.0,0.009885818748151306,13.0,82.0,0.0,0.0,0.0,7.22,0.0,23.9375,0.0,0.015912578528119434,11.5,23.9375,0.0,0.015912578528119434,4.5,427500.0 
 07/24  04:15:00,,23.874999999999996,80.0,22.997138307446242,,21.764216715822943,,21.734473168901843,,21.746021418863506,,21.74419486590904,,21.451963202228104,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.8093199892032736,-0.8251756075858255,-0.8156367602394085,-0.8247917758656831,-0.8632430207960565,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/24  04:30:00,,23.85,80.0,22.941432711022085,,21.744604131428705,,21.714374294039633,,21.725851225331844,,21.72281120888692,,21.43678158144889,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.814481533359122,-0.8304901697381785,-0.8209493765722685,-0.8304439564862502,-0.8674945065975581,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/24  04:45:00,,23.825000000000003,80.0,22.887787769845783,,21.725397120535643,,21.694462654625234,,21.70565008374691,,21.701785579226097,,21.422208038072508,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.8195213157690492,-0.8357341030796647,-0.8262349136365786,-0.8359807612031533,-0.8715782075372811,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/24  05:00:00,23.8375,23.8,80.0,22.836165886216488,12.868036127790713,21.70672505694067,12.435510349013299,21.674942971641325,11.934792076999296,21.685726717776543,12.347868594926428,21.68129988348303,11.834939924516302,21.40818761048965,13.733933545795015,22.91563116863265,0.0,0.0,21.73523575618199,15.840000000000002,0.0,21.704563272302007,6.840000000000001,0.0,21.715812361429702,15.840000000000002,0.0,21.712522884376273,6.840000000000001,0.0,21.42978510805979,29.640000000000004,0.0,0.0,0.0,0.0,0.0,475.0,-0.8244219436036655,-0.840875444441845,-0.8314444752454576,-0.8413761766438679,-0.8755080159564903,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.584527780058083,8.584527780058083,0.0,0.0,57.50684303673223,0.0,8.584527780058083,0.0,22.970321373396093,0.009885818748152619,12.868036127790713,22.970321373396093,0.0,0.009885818748152619,13.0,82.0,0.0,0.0,0.0,7.22,0.0,23.8375,0.0,0.015893824225739588,11.5,23.8375,0.0,0.015893824225739588,4.5,427500.0 
 07/24  05:15:00,,23.8,80.75,22.786596955475805,,21.690114157543334,,21.65746342704972,,21.66822586104221,,21.662984628000498,,21.3946855984548,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.8286330555979169,-0.8453354059452376,-0.8358353285912377,-0.8460562527306431,-0.8792233812278082,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/24  05:30:00,,23.8,81.5,22.73906328282057,,21.675484513351112,,21.641931161137393,,21.65311084727126,,21.6467272966111,,21.381700856503823,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.8324332498379474,-0.8493863031050135,-0.8397459805556026,-0.8502984437517861,-0.8827912752106468,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/24  05:45:00,,23.8,82.25,22.693530157006304,,21.662201225437233,,21.627718548206243,,21.63955416419631,,21.6318844560003,,21.369252860577326,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.8359135328814412,-0.853116610368732,-0.8432942907632177,-0.8541950023514033,-0.8862071424730718,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/24  06:00:00,23.8,23.8,83.0,22.65273411074293,12.87024797215637,21.653895729795003,12.437714590343917,21.632762140838413,11.936987827394208,21.64994570630672,12.350071239778838,21.624148307845168,11.837133746054256,21.3576489015217,13.736160504636228,22.7179811265114,0.0,0.0,21.670423906531667,15.840000000000002,0.0,21.639968819307942,6.840000000000001,0.0,21.652709144704126,15.840000000000002,0.0,21.64143617211427,6.840000000000001,0.0,21.375822054264415,29.640000000000004,0.0,0.0,0.0,0.0,0.0,475.0,-0.8375553560199828,-0.849602445242255,-0.8375527653770531,-0.8554853200606899,-0.8893462861163771,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.584527780058083,8.584527780058083,0.0,0.0,57.50684303673223,0.0,8.584527780058083,0.0,22.76383907037979,0.009885818748152581,12.87024797215637,22.76383907037979,0.0,0.009885818748152581,13.0,82.0,0.0,0.0,0.0,7.22,0.0,23.8,0.0,0.01623604431350474,11.5,23.8,0.0,0.01623604431350474,4.5,427500.0 
 07/24  06:15:00,,23.775000000000002,83.0,22.45880535600086,,22.105809702552243,,22.024885547986898,,22.110844319689956,,21.904060697672413,,21.75711128001383,,,,,,,,,,,,,,,,,,,,,,,,3975.155190954474,-0.7776284275208188,-0.7903648579765441,-0.7683237173682529,-0.8168774942492449,-0.8364297702272748,0.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3577639.671859027 
 07/24  06:30:00,,23.75,83.0,22.44014282054645,,22.20099461310516,,22.193264948615973,,22.200672239458747,,22.05647998801679,,22.034648330857955,,,,,,,,,,,,,,,,,,,,,,,,3966.836636633886,-0.7509960674227882,-0.7503649802984096,-0.7398735526029365,-0.785279225591678,-0.7882170600254482,0.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3570152.9729704973 
 07/24  06:45:00,,23.724999999999998,83.0,22.47655883971522,,22.19913037526247,,22.201301750944495,,22.200325420079952,,22.113788831207884,,22.12806162801255,,,,,,,,,,,,,,,,,,,,,,,,3953.414061951804,-0.7453793260545866,-0.724932728092611,-0.71533361912951,-0.767577370323742,-0.7722822219227997,0.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3558072.6557566235 
 07/24  07:00:00,23.7375,23.7,83.0,22.5100707421407,12.498314186310276,22.200242208808223,12.208041626184968,22.201204387159322,11.892030462106911,22.201404566872398,12.145084417095761,22.17315377356385,11.848896472662751,22.16239680576061,13.31742023360505,22.471394439600807,0.0,112.18744263503413,22.176544224932023,328.40845014429846,0.0,22.155164158676673,96.00465722968212,0.5053439689152128,22.17831163652526,169.54416384857828,14.979766884288892,22.061870822615234,138.9519411070972,0.0,22.020554511161237,718.0459804104304,0.0,0.0,5402.291042683515,10842.400584780182,0.0,3942.8304340682894,-0.7399339769473179,-0.6942215669248091,-0.6825358283253693,-0.7492854241666865,-0.7649916112768207,0.0,22.2,23.9,1159.9222023486134,724.1757234912452,1048.5567285119716,904.84466727988,1461.7765377683768,0.0,0.0,9360.16509335943,3794.437645606715,1116.8121590622964,1116.8121590622966,5402.291042683515,6752.863803354392,2581.247499807107,10842.400584780182,8.723041502544673,7.22,1.720730862072598,13423.648084587287,68.28398656895055,0.0940885996197995,8.723041502544673,1.720730862072598,14.591617752486387,0.009216978809950354,11.830406309326271,13.000177335600142,0.4167442235680826,0.009216978809950354,13.0,82.0,0.0,0.0,0.050498883515595824,7.22,1.000247717971949,11.499996226177704,0.2994911162418201,0.0090233878783386,11.5,23.7375,0.2994911162418201,0.016391193601296594,4.5,3548547.3906614603 
 07/24  07:15:00,,23.875,82.0,22.543264943291515,,22.201271566883978,,22.2023818474071,,22.199083805508586,,22.199418718155492,,22.19898357670182,,,,,,,,,,,,,,,,,,,,,,,,3950.487763505199,-0.7322014910193582,-0.6523666795387045,-0.63870744689754,-0.7340095169098108,-0.7586505939997222,0.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3555438.987154679 
 07/24  07:30:00,,24.049999999999997,81.0,22.57825541135549,,22.199140534854283,,22.20039715494196,,22.1993108994411,,22.198467123965976,,22.199818981576335,,,,,,,,,,,,,,,,,,,,,,,,3959.1373572196835,-0.7249902962217223,-0.6152041459148141,-0.6012172537892444,-0.723106633108743,-0.7566983556407847,0.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3563223.6214977154 
 07/24  07:45:00,,24.224999999999998,80.0,22.618437043097455,,22.201368986850877,,22.200486549835485,,22.200449262394095,,22.198802510710614,,22.19974235860637,,,,,,,,,,,,,,,,,,,,,,,,3968.609621469223,-0.7148084151443537,-0.576741592466492,-0.5635865624546351,-0.7096124039007872,-0.7556422953365977,0.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3571748.6593223005 
