Time,SPACE1-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE1-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE1-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE1-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],SPACE1-1::Des Latent Heat Load [W],SPACE1-1::Des Latent Cool Load [W],SPACE1-1::Des Latent Heat Mass Flow [kg/s],SPACE1-1::Des Latent Cool Mass Flow [kg/s],SPACE1-1::Des Heat Load No DOAS [W],SPACE1-1::Des Sens Cool Load No DOAS [W],SPACE1-1::Des Latent Heat Load No DOAS [W],SPACE1-1::Des Latent Cool Load No DOAS [W],SPACE1-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],SPACE1-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],SPACE1-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],SPACE1-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%],SPACE2-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE2-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE2-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE2-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],SPACE2-1::Des Latent Heat Load [W],SPACE2-1::Des Latent Cool Load [W],SPACE2-1::Des Latent Heat Mass Flow [kg/s],SPACE2-1::Des Latent Cool Mass Flow [kg/s],SPACE2-1::Des Heat Load No DOAS [W],SPACE2-1::Des Sens Cool Load No DOAS [W],SPACE2-1::Des Latent Heat Load No DOAS [W],SPACE2-1::Des Latent Cool Load No DOAS [W],SPACE2-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],SPACE2-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],SPACE2-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],SPACE2-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%],SPACE3-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE3-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE3-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE3-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],SPACE3-1::Des Latent Heat Load [W],SPACE3-1::Des Latent Cool Load [W],SPACE3-1::Des Latent Heat Mass Flow [kg/s],SPACE3-1::Des Latent Cool Mass Flow [kg/s],SPACE3-1::Des Heat Load No DOAS [W],SPACE3-1::Des Sens Cool Load No DOAS [W],SPACE3-1::Des Latent Heat Load No DOAS [W],SPACE3-1::Des Latent Cool Load No DOAS [W],SPACE3-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],SPACE3-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],SPACE3-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],SPACE3-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%],SPACE4-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE4-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE4-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE4-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],SPACE4-1::Des Latent Heat Load [W],SPACE4-1::Des Latent Cool Load [W],SPACE4-1::Des Latent Heat Mass Flow [kg/s],SPACE4-1::Des Latent Cool Mass Flow [kg/s],SPACE4-1::Des Heat Load No DOAS [W],SPACE4-1::Des Sens Cool Load No DOAS [W],SPACE4-1::Des Latent Heat Load No DOAS [W],SPACE4-1::Des Latent Cool Load No DOAS [W],SPACE4-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],SPACE4-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],SPACE4-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],SPACE4-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%],SPACE5-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],SPACE5-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],SPACE5-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],SPACE5-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],SPACE5-1::Des Latent Heat Load [W],SPACE5-1::Des Latent Cool Load [W],SPACE5-1::Des Latent Heat Mass Flow [kg/s],SPACE5-1::Des Latent Cool Mass Flow [kg/s],SPACE5-1::Des Heat Load No DOAS [W],SPACE5-1::Des Sens Cool Load No DOAS [W],SPACE5-1::Des Latent Heat Load No DOAS [W],SPACE5-1::Des Latent Cool Load No DOAS [W],SPACE5-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],SPACE5-1:HYDERABAD ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],SPACE5-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],SPACE5-1:HYDERABAD ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%]
06:45:00,9.049951E+02,0.000000E+00,3.216031E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220113E+01,2.863339E+01,2.197429E+01,5.248879E+01,4.011952E+02,0.000000E+00,1.425703E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.274156E+01,5.061648E+01,8.998845E+02,0.000000E+00,3.197871E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220114E+01,2.866252E+01,2.265080E+01,5.096083E+01,4.011952E+02,0.000000E+00,1.425703E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.190100E+01,5.197544E+01,9.370964E+02,0.000000E+00,3.330122E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220125E+01,3.267279E+01,2.139493E+01,6.014145E+01
07:00:00,9.049951E+02,0.000000E+00,3.216031E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220113E+01,2.863339E+01,2.206254E+01,5.220705E+01,4.011952E+02,1.813896E+01,1.425703E-02,1.802535E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.352805E+01,4.826302E+01,8.998845E+02,0.000000E+00,3.197871E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220114E+01,2.866252E+01,2.334735E+01,4.885681E+01,4.011952E+02,0.000000E+00,1.425703E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.199893E+01,5.166576E+01,9.370964E+02,0.000000E+00,3.330122E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220125E+01,3.267279E+01,2.140515E+01,6.010382E+01
07:15:00,9.049951E+02,0.000000E+00,3.216031E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220113E+01,2.863339E+01,2.213478E+01,5.197766E+01,4.011952E+02,1.223780E+02,1.425703E-02,1.210951E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389990E+01,4.715198E+01,8.998845E+02,1.272221E+02,3.197871E-02,1.265919E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220114E+01,2.866252E+01,2.383758E+01,4.743469E+01,4.011952E+02,0.000000E+00,1.425703E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.207774E+01,5.141809E+01,9.370964E+02,0.000000E+00,3.330122E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220125E+01,3.267279E+01,2.142270E+01,6.003920E+01
07:30:00,9.049951E+02,0.000000E+00,3.216031E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220113E+01,2.863339E+01,2.222998E+01,5.167712E+01,4.011952E+02,2.554762E+02,1.425703E-02,2.527033E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389967E+01,4.697184E+01,8.998845E+02,3.141054E+02,3.197871E-02,3.114289E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220114E+01,2.866252E+01,2.389722E+01,4.714465E+01,4.011952E+02,0.000000E+00,1.425703E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.218099E+01,5.109558E+01,9.370964E+02,0.000000E+00,3.330122E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220125E+01,3.267279E+01,2.145348E+01,5.992613E+01
07:45:00,9.049951E+02,0.000000E+00,3.216031E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220113E+01,2.863339E+01,2.237574E+01,5.122075E+01,4.011952E+02,4.354417E+02,1.425703E-02,4.306550E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389963E+01,4.666125E+01,8.998845E+02,5.505034E+02,3.197871E-02,5.451830E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220114E+01,2.866252E+01,2.389957E+01,4.691648E+01,4.011952E+02,0.000000E+00,1.425703E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.233704E+01,5.061250E+01,9.370964E+02,0.000000E+00,3.330122E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220125E+01,3.267279E+01,2.150933E+01,5.972148E+01
08:00:00,9.049951E+02,0.000000E+00,3.216031E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220113E+01,2.863339E+01,2.253564E+01,5.072534E+01,4.011952E+02,6.464382E+02,1.425703E-02,6.392010E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389963E+01,4.635125E+01,8.998845E+02,8.373144E+02,3.197871E-02,8.287828E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220114E+01,2.866252E+01,2.389969E+01,4.665840E+01,4.011952E+02,0.000000E+00,1.425703E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.250575E+01,5.009597E+01,9.370964E+02,0.000000E+00,3.330122E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220125E+01,3.267279E+01,2.157534E+01,5.948066E+01
08:15:00,9.049951E+02,7.446665E+01,3.216031E-02,7.442599E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220113E+01,2.863339E+01,2.337202E+01,4.909040E+01,4.011952E+02,9.325137E+02,1.425703E-02,9.220738E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389974E+01,4.679947E+01,8.998845E+02,1.295227E+03,3.197871E-02,1.280773E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220114E+01,2.866252E+01,2.389972E+01,4.710089E+01,4.011952E+02,2.751701E+01,1.425703E-02,2.752099E-03,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.335578E+01,4.850631E+01,9.370964E+02,0.000000E+00,3.330122E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220125E+01,3.267279E+01,2.240210E+01,5.737365E+01
08:30:00,9.049951E+02,2.670783E+02,3.216031E-02,2.659754E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220113E+01,2.863339E+01,2.384090E+01,5.004998E+01,4.011952E+02,1.232604E+03,1.425703E-02,1.218828E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389913E+01,4.802860E+01,8.998845E+02,1.740790E+03,3.197871E-02,1.721332E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220114E+01,2.866252E+01,2.389920E+01,4.859295E+01,4.011952E+02,1.097904E+02,1.425703E-02,1.093553E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.383837E+01,4.968007E+01,9.370964E+02,2.004011E+02,3.330122E-02,1.989486E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220125E+01,3.267279E+01,2.364446E+01,5.549065E+01
08:45:00,9.049951E+02,5.189195E+02,3.216031E-02,5.150019E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220113E+01,2.863339E+01,2.389949E+01,5.153056E+01,4.011952E+02,1.520447E+03,1.425703E-02,1.503485E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389888E+01,4.844232E+01,8.998845E+02,2.171545E+03,3.197871E-02,2.147310E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220114E+01,2.866252E+01,2.389895E+01,4.930567E+01,4.011952E+02,2.226012E+02,1.425703E-02,2.209048E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389953E+01,5.134810E+01,9.370964E+02,5.106650E+02,3.330122E-02,5.057474E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220125E+01,3.267279E+01,2.389941E+01,5.605732E+01
09:00:00,9.049951E+02,8.154482E+02,3.216031E-02,8.082493E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220113E+01,2.863339E+01,2.389838E+01,5.270749E+01,4.011952E+02,1.784625E+03,1.425703E-02,1.764797E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389779E+01,4.862278E+01,8.998845E+02,2.574042E+03,3.197871E-02,2.545448E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220114E+01,2.866252E+01,2.389755E+01,4.974570E+01,4.011952E+02,3.573463E+02,1.425703E-02,3.541573E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389850E+01,5.264943E+01,9.370964E+02,7.205106E+02,3.330122E-02,7.132758E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220125E+01,3.267279E+01,2.389815E+01,5.718776E+01
09:15:00,9.049951E+02,1.181766E+03,3.216031E-02,1.169763E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220113E+01,2.863339E+01,2.389764E+01,5.371986E+01,4.011952E+02,1.949419E+03,1.425703E-02,1.927880E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389731E+01,4.845936E+01,8.998845E+02,2.791615E+03,3.197871E-02,2.760808E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220114E+01,2.866252E+01,2.389692E+01,4.984471E+01,4.011952E+02,5.293095E+02,1.425703E-02,5.239222E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389773E+01,5.375622E+01,9.370964E+02,1.218025E+03,3.330122E-02,1.205277E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220125E+01,3.267279E+01,2.389854E+01,5.867618E+01
09:30:00,9.049951E+02,1.464720E+03,3.216031E-02,1.448606E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220113E+01,2.863339E+01,2.389650E+01,5.327626E+01,4.011952E+02,2.083187E+03,1.425703E-02,2.060253E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389745E+01,4.810070E+01,8.998845E+02,2.969070E+03,3.197871E-02,2.936477E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220114E+01,2.866252E+01,2.389684E+01,4.945315E+01,4.011952E+02,6.632552E+02,1.425703E-02,6.559537E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389656E+01,5.329503E+01,9.370964E+02,1.529422E+03,3.330122E-02,1.512560E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220125E+01,3.267279E+01,2.389648E+01,5.850091E+01
09:45:00,9.049951E+02,1.718522E+03,3.216031E-02,1.699688E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220113E+01,2.863339E+01,2.389719E+01,5.254495E+01,4.011952E+02,2.186987E+03,1.425703E-02,2.162950E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389801E+01,4.798782E+01,8.998845E+02,3.111887E+03,3.197871E-02,3.077814E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220114E+01,2.866252E+01,2.389761E+01,4.924433E+01,4.011952E+02,7.808535E+02,1.425703E-02,7.722908E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389721E+01,5.252807E+01,9.370964E+02,1.755003E+03,3.330122E-02,1.735761E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220125E+01,3.267279E+01,2.389680E+01,5.770907E+01
10:00:00,9.049951E+02,1.953759E+03,3.216031E-02,1.932370E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220113E+01,2.863339E+01,2.389745E+01,5.180035E+01,4.011952E+02,2.263250E+03,1.425703E-02,2.238354E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389814E+01,4.795105E+01,8.998845E+02,3.226706E+03,3.197871E-02,3.191352E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220114E+01,2.866252E+01,2.389779E+01,4.913771E+01,4.011952E+02,8.886259E+02,1.425703E-02,8.788942E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389747E+01,5.175761E+01,9.370964E+02,2.100201E+03,3.330122E-02,2.077213E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220125E+01,3.267279E+01,2.389699E+01,5.675492E+01
10:15:00,9.049951E+02,2.070148E+03,3.216031E-02,2.047484E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220113E+01,2.863339E+01,2.389758E+01,5.127710E+01,4.011952E+02,2.270943E+03,1.425703E-02,2.245914E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389816E+01,4.795188E+01,8.998845E+02,3.220646E+03,3.197871E-02,3.185285E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220114E+01,2.866252E+01,2.389784E+01,4.911931E+01,4.011952E+02,9.432864E+02,1.425703E-02,9.329566E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389760E+01,5.122860E+01,9.370964E+02,2.178175E+03,3.330122E-02,2.154405E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220125E+01,3.267279E+01,2.389711E+01,5.597618E+01
10:30:00,9.049951E+02,2.173357E+03,3.216031E-02,2.149504E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220113E+01,2.863339E+01,2.389764E+01,5.090259E+01,4.011952E+02,2.254099E+03,1.425703E-02,2.229214E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389818E+01,4.797315E+01,8.998845E+02,3.197101E+03,3.197871E-02,3.161917E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220114E+01,2.866252E+01,2.389786E+01,4.913413E+01,4.011952E+02,9.909909E+02,1.425703E-02,9.801127E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220108E+01,2.856602E+01,2.389766E+01,5.085768E+01,9.370964E+02,2.257038E+03,3.330122E-02,2.232368E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.220125E+01,3.267279E+01,2.389719E+01,5.535151E+01
